,Unnamed,iso_code,country,W1_new_cases_per_million,W1_new_deaths_per_million,W2_new_cases_per_million,W2_new_deaths_per_million,W3_new_cases_per_million,W3_new_deaths_per_million,W4_new_cases_per_million,W4_new_deaths_per_million,W5_new_cases_per_million,W5_new_deaths_per_million,W6_new_cases_per_million,W6_new_deaths_per_million,W7_new_cases_per_million,W7_new_deaths_per_million,W8_new_cases_per_million,W8_new_deaths_per_million,W9_new_cases_per_million,W9_new_deaths_per_million,W10_new_cases_per_million,W10_new_deaths_per_million,W11_new_cases_per_million,W11_new_deaths_per_million,W12_new_cases_per_million,W12_new_deaths_per_million,W13_new_cases_per_million,W13_new_deaths_per_million,W14_new_cases_per_million,W14_new_deaths_per_million,W15_new_cases_per_million,W15_new_deaths_per_million,W16_new_cases_per_million,W16_new_deaths_per_million,W17_new_cases_per_million,W17_new_deaths_per_million,W18_new_cases_per_million,W18_new_deaths_per_million,W19_new_cases_per_million,W19_new_deaths_per_million,W20_new_cases_per_million,W20_new_deaths_per_million,W21_new_cases_per_million,W21_new_deaths_per_million,W22_new_cases_per_million,W22_new_deaths_per_million,W23_new_cases_per_million,W23_new_deaths_per_million,W24_new_cases_per_million,W24_new_deaths_per_million,W25_new_cases_per_million,W25_new_deaths_per_million,W26_new_cases_per_million,W26_new_deaths_per_million,W27_new_cases_per_million,W27_new_deaths_per_million,W28_new_cases_per_million,W28_new_deaths_per_million,W29_new_cases_per_million,W29_new_deaths_per_million,W30_new_cases_per_million,W30_new_deaths_per_million,W31_new_cases_per_million,W31_new_deaths_per_million,W32_new_cases_per_million,W32_new_deaths_per_million,W33_new_cases_per_million,W33_new_deaths_per_million,W34_new_cases_per_million,W34_new_deaths_per_million,W35_new_cases_per_million,W35_new_deaths_per_million,W36_new_cases_per_million,W36_new_deaths_per_million,W37_new_cases_per_million,W37_new_deaths_per_million,W38_new_cases_per_million,W38_new_deaths_per_million,W39_new_cases_per_million,W39_new_deaths_per_million,W40_new_cases_per_million,W40_new_deaths_per_million,W41_new_cases_per_million,W41_new_deaths_per_million,W42_new_cases_per_million,W42_new_deaths_per_million,W43_new_cases_per_million,W43_new_deaths_per_million,W44_new_cases_per_million,W44_new_deaths_per_million,W45_new_cases_per_million,W45_new_deaths_per_million,W46_new_cases_per_million,W46_new_deaths_per_million,W47_new_cases_per_million,W47_new_deaths_per_million,W48_new_cases_per_million,W48_new_deaths_per_million,W49_new_cases_per_million,W49_new_deaths_per_million,W50_new_cases_per_million,W50_new_deaths_per_million,W51_new_cases_per_million,W51_new_deaths_per_million,W52_new_cases_per_million,W52_new_deaths_per_million,W53_new_cases_per_million,W53_new_deaths_per_million,W54_new_cases_per_million,W54_new_deaths_per_million,W55_new_cases_per_million,W55_new_deaths_per_million,W56_new_cases_per_million,W56_new_deaths_per_million,W57_new_cases_per_million,W57_new_deaths_per_million,W58_new_cases_per_million,W58_new_deaths_per_million,W59_new_cases_per_million,W59_new_deaths_per_million,W60_new_cases_per_million,W60_new_deaths_per_million
41,41,CUB,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117666667,0,0.214285714,0.012430626,1.236,0.025142857,2.131428571,0.037857143,4.187428571,0.124870834,4.616285714,0.199596302,4.426857143,0.237311951,3.455857143,0.187306933,1.803428571,0.099727522,1.362142857,0.062294387,0.870285714,0.025002055,1.185714286,0.025142857,1.866714286,0,0.819714286,0.012571429,0.895428571,0.012430626,0.264857143,0.012571429,0.491714286,0,0.643142857,0.012430626,0.315428571,0,0.416285714,0,1.955,0,3.216285714,0.012430626,5.095571429,0.041085186,4.099142857,0.012430626,3.884714286,0.062435644,4.704428571,0.07486627,4.477285714,0.099868779,5.070142857,0.063002055,4.502714286,0.087296896,4.641428571,0.025002509,2.118571429,0.012571429,2.8,0.024861252,4.591,0.037433135,4.452142857,0,4.792857143,0.024861252,3.796571429,0.012430626,2.900857143,0.012430626,4.729571429,0.012430626,6.823571429,0.037291878,8.072285714,0.012430626,8.450571429,0,12.78914286,0.049863761,14.97128571,0.062294387,24.75828571,0.025002055,41.78514286,0.225304878,39.37889101,0.305562167,63.65542857,0.274462572,79.92557143,0.251578501,69.01571429,0.353,75.68785714,0.376872434,71.60128571,0.336615702,71.56342857,0.324185076
42,42,CYP,Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.890493218,0,9.35134627,0,15.41955011,0.726478158,40.21989145,0.800787489,30.71017897,0.221184795,23.3785069,0.266968125,7.900022074,0.266968125,8.70639175,0.133484063,4.514257979,0,3.546896809,0.266968125,2.103611547,0,2.753745898,0,2.609428571,0.163142857,3.261857143,0,0.815428571,0.163142857,1.467857143,0,1.304714286,0,1.936732482,0,3.708311965,0,2.579535639,0,11.44734254,0,17.57405743,0,16.11135744,0.163142857,13.79616538,0,65.47676627,0,3.86944468,0.133484063,2.57967686,0.133484063,10.84334999,0,15.15551329,0,20.54915048,0,28.54214286,0.400452188,96.33501782,0,139.7910577,0,148.653473,0.133484063,242.6501927,0.987496193,190.2505682,1.49858133,226.527177,0.507121883,287.538614,0.785912634,314.3973229,1.201005904,371.4825303,2.609428571,483.6880696,1.86830933,308.8941361,2.935597399,655.5240804,2.402011808,577.2419775,2.585832669,292.2922629,3.143390792,174.3495373,2.135160569,144.0152857,2.135043683,142.5474286,2.25362692,121.0767053,1.290073203,124.2360355,1.260440379,206.4171245,0.266968125,347.3332463,0.133484063
43,43,CZE,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253428571,0,2.267857143,0,10.75185714,0,21.82414286,0.143526432,24.559,0.623819206,18.12914286,0.912477741,10.33857143,0.674083987,9.951571429,0.481556764,5.376,0.35811192,4.535571429,0.412635169,4.802428571,0.266589299,5.802857143,1.745794403,4.535571429,0.066580603,4.495428571,0.106348942,5.656142857,0.513421129,6.096428571,0.102804089,11.33885714,0.168561175,15.23442857,1.327194443,9.004285714,0.829150957,9.871428571,0.07874282,18.10228571,0.146223955,19.83657143,0.185780579,20.49014286,2.936245459,22.09114286,0.078533547,25.33271429,0.212237165,30.73514286,0.130488325,48.79757143,0.131017232,102.0372857,0.29045646,172.1518571,0.611211132,199.9388571,1.204975533,230.9275714,1.5690323,445.5538571,3.079704034,731.322,5.239456171,1093.474857,9.404787323,1124.623429,15.23014738,1015.409286,18.9793271,627.0971429,18.07640029,433.828,13.62426097,372.171,12.66230636,340.5687143,10.0236303,416.7795714,8.410426201,579.1398571,10.71282851,650.095,9.023067449,905.7815714,11.5945192,1163.869429,15.27787321,816.2708571,16.44656427,659.7265714,14.02667884,631.686,12.38873099,658.9661429,12.19030388,703.5082857,12.2582985,846.7125714,13.55661879,1084.189857,14.32703926,1128.145286,17.98150283
44,44,DNK,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0.517857143,0,20.027,0.024714286,14.40342857,0.296142857,23.33171429,1.282428571,46.935,2.367571429,47.40371429,2.441571429,30.731,2.121,29.74428571,1.775857143,23.72642857,1.406,22.49342857,1.249527519,13.29357143,0.621236999,10.63,0.44303149,8.533571429,0.246714286,7.177142857,0.393602919,5.302714286,0.246714286,6.215142857,0.074,7.004571429,0.098714286,3.872285714,0.049428571,2.836285714,0.074,5.598857143,0.049428571,6.634571429,0.049428571,9.495428571,0.049428571,17.83185714,0.049428571,27.52471429,0.098714286,18.99114286,0.024714286,13.98414286,0.049428571,23.65242857,0.073864613,45.03614286,0.074142857,71.32742857,0.123285714,93.87014286,0.320571429,76.50671429,0.148142857,68.71314286,0.320714286,70.66142857,0.295857143,110.4442857,0.518,171.2892857,0.518,194.3252857,0.468714286,168.9711429,0.419428571,211.0967143,0.592,215.1168571,1.035857143,259.1661429,1.356571429,450.803,1.406,604.3592857,2.071857143,483.4082857,3.305,404.9285714,4.723766454,314.0428571,4.883428571,196.397,5.056,141.101,5.475428571,103.0941429,3.378857143,76.26014286,2.688285714,71.10557143,1.701857143,74.36114286,1.208571429,90.04714286,0.615040569,88.66614286,0.467881162
45,45,DJI,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,1.879571429,0,5.205285714,0,19.80885714,0.289142857,78.80242857,0,39.90728571,0,15.03757143,0,11.13371429,0.144571429,20.532,0.144571429,135.7717143,0.867428571,133.6028571,1.735142857,140.9771429,0.578285714,40.48571429,2.168571429,16.77257143,0.578285714,11.27814286,1.012,13.44714286,0.433714286,33.54528571,0.144571429,5.060714286,0,5.205142857,0.289142857,6.506571429,0,36.72628571,0.144571429,4.193,0,2.168714286,0.144571429,0.433714286,0,0.289142857,0,1.012,0.144571429,1.301285714,0,0.867428571,0,1.301285714,0,0.722857143,0,4.193,0,11.278,0,4.482285714,0,6.362,0,5.783714286,0,2.313428571,0,2.168857143,0,2.313285714,0,4.771571429,0,8.097,0,3.470142857,0,5.205285714,0,3.614714286,0,5.349857143,0,2.168714286,0,1.879428571,0.144571429,1.445857143,0.144571429,3.903857143,0,7.807857143,0,6.217285714,0,9.976857143,0
46,46,DOM,Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026285714,0,0.118571429,0,1.33,0.026285714,7.993714286,0.342428571,10.12714286,0.526857143,16.738,0.882428571,20.75442857,1.079857143,20.95214286,0.737571429,21.75528571,0.697857143,30.34171429,0.776714286,29.34071429,0.566285714,30.447,0.394857143,32.73828571,0.526714286,30.11757143,0.500428571,44.47214286,0.539857143,42.22014286,1.027,63.75157143,0.829571429,73.286,0.895428571,91.26185714,1.237714286,110.6862857,1.198142857,123.4865714,1.106142857,138.5257143,1.514428571,96.964,1.567142857,89.11528571,1.962142857,66.056,1.527571429,41.75914286,1.567,66.42485714,2.199142857,56.83785714,1.488142857,60.68314286,1.198428571,42.89171429,0.645285714,39.099,0.461142857,53.83514286,0.513571429,38.33514286,0.369,40.732,0.329142857,39.50728571,0.329142857,34.59514286,0.237,47.14542857,0.25,59.85357143,0.342428571,64.30471429,0.263142857,65.87185714,0.223571429,78.09285714,0.197428571,72.15357143,0.289857143,90.55071429,0.289714286,92.51285714,0.158,101.1254286,0.105285714,140.8435714,0.105428571,147.0725714,1.066714286,132.2965714,1.751428571,126.3574286,2.041285714,88.852,1.725142857,73.83914286,1.264285714,59.35314286,0.856142857,48.08042857,0.908571429
47,47,ECU,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105285714,0,0.11693788,0.016142857,3.675001897,0.040428571,10.20146273,0.332,11.71383773,1.003857143,25.84054342,1.157714286,12.23117468,1.141714286,98.18073366,0.971714286,34.63567679,6.437142857,43.95280516,2.801428571,32.54569471,7.862428571,27.10398915,3.303714286,17.78344433,1.927142857,31.96106773,2.218571429,28.32765056,2.153714286,26.42589389,2.283285714,37.23564228,2.170142857,53.98938213,2.793428571,43.62470877,2.121428571,44.84744037,2.032428571,46.24712453,1.821857143,44.42852254,1.854285714,51.5313002,1.457571429,48.49179134,1.206571429,47.5536654,1.716714286,43.67530526,2.105,37.77649068,1.514285714,55.32221443,33.52185714,70.4958202,1.781285714,64.28350432,1.530428571,49.69825599,2.623428571,49.79850035,4.785285714,45.2113911,1.514285714,55.70280242,1.352142857,65.95198665,1.036571429,40.70310125,1.174142857,47.21520136,1.473714286,40.13549284,1.149571429,46.38489401,1.878571429,49.54266732,3.117285714,30.02874857,0.955428571,32.52496224,0.599285714,25.75763074,0.340142857,40.28014777,0.558571429,44.87023761,0.955428571,80.41420159,1.125428571,57.07945881,2.267,88.77926663,2.064571429,54.83265509,1.238857143,62.34386857,2.145571429,58.20195404,1.975571429,89.28183188,2.154,68.21102646,1.951428571
48,48,EGY,"Egypt, Arab Rep.",0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.019571429,0,0.131142857,0.002857143,0.258285714,0.011428571,0.393714286,0.036428571,0.689571429,0.049,1.213142857,0.104571429,1.525857143,0.109,1.796428571,0.115714286,2.616,0.150714286,3.868285714,0.138,3.846,0.136571429,6.692285714,0.171714286,9.682428571,0.248428571,12.79157143,0.398,14.47342857,0.399285714,15.04585714,0.868428571,14.19014286,0.840428571,14.11614286,0.798714286,9.943428571,0.682857143,8.395571429,0.672857143,6.157714286,0.428571429,3.815428571,0.385428571,1.393142857,0.220571429,1.426714286,0.208,1.257857143,0.142428571,1.759142857,0.185714286,1.696142857,0.188428571,1.597,0.161857143,1.457571429,0.171714286,1.167,0.166,1.171285714,0.141,1.133428571,0.097428571,1.270428571,0.096285714,1.535571429,0.108714286,1.616428571,0.11,1.964285714,0.124142857,2.212571429,0.121285714,2.972,0.129714286,3.499857143,0.119857143,3.952142857,0.180285714,4.292571429,0.206714286,5.307571429,0.238857143,8.967857143,0.395,13.34985714,0.543,11.05757143,0.559714286,9.364285714,0.537428571,7.867714286,0.523428571,5.967714286,0.504,5.148428571,0.476,5.717857143,0.462,6.06,0.506714286,5.983285714,0.476,5.713571429,0.439714286
49,49,SLV,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0.352428571,0,0.815,0.066,1.365571429,0.066,1.585714286,0.022,1.85,0.022,3.788285714,0.066,7.444428571,0.132,10.594,0.198142857,12.20185714,0.154142857,12.68642857,0.286428571,11.87128571,0.154142857,14.73442857,0.418714286,19.20542857,0.462571429,27.575,1.101285714,39.20414286,1.475714286,41.49471429,0.969,46.62628571,1.541714286,59.75328571,1.453714286,62.30814286,1.519857143,64.48871429,1.696,58.16757143,1.475428571,39.66671429,1.123142857,24.60171429,1.189285714,14.73471429,0.969,14.20614286,0.660857143,12.70828571,0.573,21.73842857,0.396571429,20.76942857,0.682857143,13.06057143,0.660857143,33.14714286,0.661,24.866,0.595,18.94128571,0.683,37.44214286,0.683,26.71614286,0.727,19.646,0.683,25.43857143,0.815,28.91857143,1.013285714,36.91357143,0.881,39.66657143,1.079,31.36328571,1.211285714,29.53528571,0.660571429,57.57257143,1.784,48.67471429,1.564,41.58271429,1.585857143,29.00657143,1.387714286,49.51157143,1.299571429,26.23142857,1.343428571,24.62371429,1.277428571,29.07271429,1.211285714,20.57114286,1.03356793
50,50,GNQ,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0.610857143,0,0.407285714,0,0.203714286,0,6.211142857,0,18.22657143,0.101857143,5.804,0,12.62614286,0.305571429,15.78271429,0.305571429,37.26757143,0.407285714,35.231,0.101857143,0,0,0,0,36.45285714,2.036428571,34.31457143,0,108.9514286,1.934714286,0,0,0,0,0,0,178.1914286,3.258428571,0,0,0,0,10.69142857,0,1.527428571,0,3.156428571,0,2.443857143,0,0.611,0,2.647428571,0,1.731,0,1.832857143,0,0.712857143,0,0.916428571,0,0.916428571,0,0.407285714,0.203714286,1.222,0,2.647428571,0,2.341857143,0,0.610857143,0,2.647428571,0,2.953,0,2.240142857,0,4.174714286,0.101857143,1.221857143,0,6.822142857,0,4.582142857,0,11.70971429,0,6.313142857,0,11.81171429,0.101857143,10.58971429,0.203714286,21.07742857,0.203714286,32.99085714,0.509142857
51,51,ERI,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0.201428571,0,0.926571429,0,0.201428571,0,0.201428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047285714,0,3.142142857,0,1.933428571,0,0.966857143,0,0.684857143,0,0.765428571,0,0.483428571,0,0.644571429,0,0.241714286,0,0,0,0.846,0,0.483428571,0,0.483428571,0,1.248714286,0,0.120857143,0,0.443142857,0,0.926571429,0,0.644571429,0,1.530714286,0,0.362571429,0,0.080571429,0,1.128,0,0.080571429,0,2.336285714,0,1.047428571,0,2.215571429,0,3.182428571,0,1.732142857,0,9.587142857,0.040285714,13.21242857,0.080571429,9.506571429,0.120857143,12.93057143,0,2.537714286,0,7.855,0.040285714,7.694,0,4.149142857,0,10.31214286,0,6.525714286,0,3.907428571,0
52,52,EST,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0.1885,0,0.969285714,0,11.30757143,0,20.56914286,0,36.50742857,0.098347916,42.43057143,1.189410928,28.53828571,1.184714286,22.39985714,1.489124404,13.246,0.842981547,6.892142857,0.754,3.661714286,0.753857143,3.984571429,0.304410118,5.492285714,0.098347916,4.738428571,0.323142857,7.107571429,0.215428571,4.523142857,0,0.861714286,0,0.538571429,0,0.754,0,2.261714286,0,0.753857143,0,1.292428571,0,4.2,0,8.077,0.266888443,3.984714286,0,8.723142857,0,10.55385714,0.107714286,13.78457143,0,17.66142857,0,23.69228571,0,31.23042857,0,44.36871429,0.323142857,28.96885714,0.107714286,22.18442857,0,32.19985714,0.519838689,59.661,0,110.7068571,0,159.276,0.725758034,211.3988571,0.74463363,250.1677143,2.16326285,301.7518571,1.831,346.0132857,2.350695832,377.567,2.350552975,410.0897143,3.343176974,405.136,3.825510847,463.0738571,3.984714286,387.9052857,4.522857143,376.1665714,5.169,383.7054286,4.631,405.459,4.846285714,456.2894286,3.769285714,569.0424286,3.984428571,793.2565714,5.506309389,999.9168571,5.899701053
53,53,SWZ,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,0,0,0.985142857,0,0,0,0.369428571,0,1.231428571,0.123142857,4.186714286,0,6.403285714,0,6.772571429,0.123142857,4.802428571,0,4.433,0,5.541142857,0,4.802428571,0.123142857,20.19414286,0,17.36214286,0.246285714,14.53,0.369428571,25.73528571,0.615714286,43.95942857,0.615714286,51.47057143,0.369428571,50.85485714,0.862,69.44828571,1.847142857,51.963,1.600857143,75.97442857,1.600857143,54.672,1.724,39.52657143,0.985142857,38.04871429,0.369428571,28.44414286,0.492571429,24.01142857,0.738857143,21.42557143,0.492571429,13.668,0.369428571,16.00742857,0.246285714,12.92914286,0.246285714,10.09714286,0.123142857,8.619428571,0.123142857,8.865714286,0,12.80585714,0.246285714,13.791,0,24.75014286,0.246285714,10.95914286,0.123142857,26.96657143,0.615714286,72.77285714,1.231428571,130.7698571,3.201571429,165.4938571,7.880714286,180.8857143,7.880714286,191.5984286,8.496428571,196.2775714,12.06728571,164.5088571,12.806,63.41471429,5.172,37.80242857,3.201571429,33.98528571,1.847142857,29.30614286,0.615714286,21.05614286,0.985142857
54,54,ETH,Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0.01,0,0.008714286,0,0.027142857,0,0.038571429,0.003714286,0.044714286,0,0.021,0,0.013714286,0,0.095428571,0.002571429,0.119142857,0,0.233714286,0,0.707,0.003857143,1.082285714,0.015,1.531,0.043428571,1.619142857,0.021,1.368,0.027285714,0.343,0.011142857,1.933571429,0.026142857,2.168285714,0.048428571,5.096285714,0.057142857,5.903714286,0.093285714,5.286285714,0.131571429,8.252428571,0.147857143,12.599,0.190142857,13.19785714,0.134142857,9.707428571,0.157857143,7.980142857,0.123,5.272285714,0.115428571,5.677571429,0.094428571,6.412,0.060857143,6.920285714,0.078428571,6.219142857,0.085714286,5.497428571,0.090571429,4.114285714,0.062142857,3.767714286,0.060714286,3.876857143,0.058428571,3.766571429,0.088142857,4.446142857,0.073428571,4.734428571,0.062,4.420142857,0.072,3.972857143,0.053285714,3.627142857,0.068285714,3.275571429,0.053428571,3.408571429,0.051,3.703,0.054428571,3.138714286,0.042285714,4.626142857,0.034714286,5.506286835,0.066345196,5.282285714,0.044714286,7.645714286,0.111714286,7.699285714,0.103142857,8.668714286,0.082
55,55,FJI,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159428571,0,0.637714286,0,1.115571429,0,0.637571429,0,0.159428571,0,0.159428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.275,0,0,0,0.159428571,0,0,0.159428571,0,0,0.159428571,0,0,0,0,0.159428571,0.478142857,0,0.159428571,0,0,0,0,0,0,0,0,0,0,0,0.159428571,0,0.159428571,0,0,0,0.159428571,0,0,0,0.478142857,0,0.956142857,0,0,0,0.318714286,0,0,0,0.478142857,0,0.637428571,0,0.318714286,0,0,0,0,0,0.159428571,0,0,0,0,0,0.478142857,0,0.637428571,0
56,56,FIN,Finland,0,0,0,0,0.045,0,0,0,0,0,0,0,0.051428571,0,0.309285714,0,5.410758139,0,7.674871817,0.025476091,16.58624521,0.204374864,18.414812,0.408608193,26.34740128,0.675519001,19.98594672,1.028642022,20.45920806,2.461050995,18.074,0.876428571,18.15128571,1.158531083,10.46814286,0.825,7.270714286,0.231534788,6.652142857,0.257571429,3.555968788,0.204549896,3.167955568,0.073078559,1.416447161,0.02435952,1.441990586,0.048719039,1.287588428,0.025402444,1.107357442,0,10.99083214,0.116785636,1.803443824,0.025553555,1.41630446,0,3.219470521,0.051093716,3.918211091,0.051093716,4.791365992,0.025714286,3.682962399,0.025476091,5.46373955,0.025714286,7.630840742,0.025553555,9.402640831,0.051093716,16.8696488,0.102187432,20.96458813,0.105513951,37.55069064,0.02435952,37.18994326,0.12206826,35.00105721,0.125625523,37.62803442,0.126546951,32.76022809,0.099812755,44.22123492,0.17092263,54.44588286,0.153139614,79.60844022,0.445149263,74.99589942,0.562355414,83.23988767,0.970497534,61.93850769,0.926232006,50.73089359,0.902285714,45.9266182,0.945162977,46.10028571,0.644571429,44.06328571,0.823227494,57.56397488,0.665163847,65.36256071,0.690407116,61.58006172,0.434084284,70.69735223,0.53726274,84.42458889,0.40762965,97.07313258,0.401677598,115.9469189,0.642149991
57,57,FRA,France,0,0,0.020398649,0,0.004694565,0,0.007171445,0,0.001394248,0.002122422,0,0,0.187984444,0.002138854,1.856,0.030571429,7.765142857,0.164285714,21.81371429,1.033,50.83871429,3.832428571,63.73513583,11.47562031,69.11092484,13.71680599,198.7849096,11.94231034,19.376287,7.09175168,33.52409463,4.703456365,11.15278788,3.34921607,5.01766263,2.850499804,4.441102183,2.695855543,14.28724985,1.03722271,42.77796921,0.810620131,5.099425107,0.556968096,5.214140173,0.515670644,4.865741165,0.31227272,7.015080539,0.251318853,6.483934458,0.476167002,5.395601083,0.316382443,11.44576315,0.280645305,11.66011162,0.157277082,14.34309862,0.13219184,25.04585321,0.181962353,32.29845665,0.227331383,48.64347224,0.203040449,63.85600644,0.633612737,87.03838046,0.467564382,117.7309615,0.792944564,121.6816742,0.925169057,111.7826707,1.041840175,160.1324479,1.054777525,257.6814719,1.558531586,437.5152847,2.779944254,617.5922792,5.163849179,790.6929906,9.334396568,325.1859822,8.934564544,352.0448358,9.360402066,175.3302634,7.919139803,105.35157,6.241239433,156.3616053,6.090094096,186.2076143,5.830516673,128.3114964,4.676839003,132.1362711,5.136712301,202.8147158,5.828156113,279.1091429,5.574428571,211.5955603,5.975092786,214.7553391,6.513100862,198.7641509,6.400076789,187.4532639,6.188842436,190.6410941,5.351624928,215.839511,4.725153717,225.4330446,4.673080946
58,58,GAB,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449,0,0.192571429,0.064142857,0.192428571,0,0.898714286,0,1.604714286,0,3.979428571,0,4.364285714,0.128285714,10.20528571,0.128428571,20.92414286,0.192571429,42.29757143,0.192428571,39.40928571,0.064142857,46.27714286,0.321,28.62628571,0.256714286,23.23485714,0.128285714,61.938,0.706142857,50.12814286,0.385,26.37985714,0.256857143,20.66742857,0.128428571,23.94071429,0,42.93928571,0.192571429,35.10885714,0.064142857,25.16028571,0.064142857,19.38371429,0,10.462,0.128428571,7.509571429,0,6.161571429,0,2.695714286,0,3.401714286,0,2.053714286,0.064142857,4.428714286,0,2.439,0,2.952428571,0,2.439,0,3.145,0.064142857,3.466,0,2.567428571,0.192571429,4.428571429,0.064142857,3.851142857,0,4.043571429,0.064142857,4.878,0.192571429,4.492857143,0.064142857,6.225857143,0,4.749714286,0,7.894571429,0.128428571,13.15771429,0,24.32585714,0.064142857,30.16671429,0.064142857,45.50685714,0.192571429,71.88657143,0.128428571,62.644,0.128428571,64.89042857,0.513428571,68.09971429,0.449285714
59,59,GMB,"Gambia, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828,0,0.118285714,0.059142857,0.059142857,0,0.295571429,0,0,0,0.059142857,0,0.413857143,0,0.17302318,0,0.177428571,0,0.118285714,0,0,0,0.059142857,0,0.118285714,0,0.532142857,0.059142857,0.413857143,0,0.768714286,0,0.413857143,0.059142857,1.714285714,0.059142857,10.87685714,0.118285714,13.064,0.177428571,34.99514286,0.591142857,35.08962585,2.069,44.21685714,1.773285714,33.89916154,0.709142857,14.92414831,0.177428571,13.35942857,0.177428571,7.566571429,0.354857143,3.014714286,0.118285714,2.069,0.295714286,2.246285714,0.118285714,1.241428571,0.059142857,0.591285714,0.059142857,0.768571429,0,0.709428571,0.118285714,1.064142857,0.059142857,1.418714286,0.059142857,0.295571429,0,2.305428571,0,0.532142857,0,0.413714286,0,0.295571429,0,0.532,0.059142857,2.423714286,0.059142857,3.310285714,0.118285714,3.605857143,0.059142857,7.803,0,8.689714286,0.354714286,3.842428571,0.059142857,14.89671429,0.532,8.098571429,0.236571429,4.019714286,0.236571429
60,60,GEO,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0.06275,0,0.107428571,0,0.931,0,0.680428571,0,1.468285714,0,2.578571429,0.035857143,2.864714286,0.071714286,5.228285714,0.035857143,2.435,0.035857143,4.512,0.107571429,1.575571429,0.071714286,2.041285714,0.071714286,1.611285714,0,1.038428571,0,1.826428571,0.035857143,1.539857143,0.035857143,1.683,0,0.823428571,0,0.966714286,0.035857143,1.181428571,0,1.324857143,0,3.545285714,0.035857143,1.933571429,0.035857143,1.611428571,0,3.76,0,2.614142857,0,2.435142857,0.071714286,5.694142857,0,16.25842857,0,44.08342857,0,59.23185714,0.322428571,93.25228571,0.716142857,132.7521429,1.074285714,179.5572857,1.790571429,365.919,2.327571429,445.2405714,4.082428571,569.9711429,4.798857143,780.8991429,8.164857143,860.4,9.239285714,976.1417143,9.597142857,1081.928,9.561571429,1033.224857,10.09857143,712.6787143,11.13714286,487.0681429,10.63571429,295.2275714,7.878571429,334.2617143,6.374428571,320.1164286,5.944857143,212.9692857,4.368857143,166.88,4.333142857,142.8151429,3.939142857,128.204,2.649857143,103.7451429,2.936428571,86.41257143,2.65,75.45428571,2.435142857
61,61,DEU,Germany,0,0,0,0,0.016,0,0.008571429,0,0.005142857,0,0,0,0.107428571,0,1.227857143,0,6.455285714,0.015292424,30.057,0.127021173,60.49914286,0.59176532,65.46942857,1.713415287,49.133,2.593272292,31.43114286,2.906803655,22.45742857,2.417444887,14.41471429,1.576248265,10.839,1.243098974,7.55,0.663211806,7.219285714,0.55051008,5.461285714,0.454300233,3.855142857,0.240956948,3.098,0.202115705,5.802285714,0.171748915,6.458857143,0.12302081,4.671857143,0.088411612,4.281571429,0.415065739,4.632571429,0.035592703,6.568,0.055648908,8.059857143,0.050839906,10.05628571,0.080133927,12.93285714,0.058137334,15.98171429,0.063141138,15.30128571,0.046137716,14.02085714,0.05120452,16.63985714,0.039425515,20.65671429,0.061423812,20.62085714,0.120700056,25.57757143,0.122452559,39.95985714,0.150808002,70.25028571,0.280785883,107.6645714,0.423690061,177.2961429,0.763714286,232.4414286,1.39645154,224.419,2.054485335,218.6867143,2.642419816,212.2872857,3.614454351,223.6125714,4.480867045,259.956,5.166519085,293.9824286,7.281730761,234.825,6.436501898,217.0548571,7.730273322,264.1522857,10.42963827,187.8694286,10.00357143,168.88,9.22214581,148.7158571,8.920857143,102.461,7.580234203,88.498,5.809598327,87.83671429,4.876906483,95.06771429,3.723957147,98.84971429,3.168358092
